a,b,true_result,classical_fp,qft_result,abs_error
0.4993287088341197,-0.4655302890720068,0.9648589979061265,-0.04761904761904767,-0.04761904761904767,0.0
0.8492875669097412,-0.31951377509640255,1.1688013420061436,0.17460317460317465,0.17460317460317465,0.0
0.0013341351642162103,-0.6202051846498395,0.6215393198140557,-0.3650793650793651,-0.3650793650793651,0.0
-0.6409844954077486,0.6737658575234534,-1.3147503529312021,-0.3015873015873016,-0.3015873015873016,0.0
-0.8749146821252373,-0.3901555201497947,-0.48475916197544255,0.5555555555555556,0.5555555555555556,0.0
-0.4866191460020605,0.11068090994589241,-0.5973000559479529,0.4285714285714286,0.4285714285714286,0.0
-0.6627200079842621,0.5255539652544733,-1.1882739732387355,-0.1428571428571429,-0.1428571428571429,0.0
0.3197856125031434,0.5108833968762844,-0.19109778437314096,0.8412698412698412,0.8412698412698412,0.0
-0.680701491668644,-0.11090473454845284,-0.5697967571201912,0.46031746031746024,0.46031746031746024,0.0
0.011393876917139445,-0.042736844543893815,0.05413072146103326,-0.9365079365079365,-0.9365079365079365,0.0
0.3496723841571957,0.8904631480830446,-0.5407907639258489,0.4920634920634921,0.4920634920634921,0.0
0.1460098965976243,0.31427545856224326,-0.16826556196461895,0.873015873015873,0.873015873015873,0.0
-0.5404038270118963,0.5663491976121889,-1.1067530246240853,-0.07936507936507942,-0.07936507936507942,0.0
0.5474241471280729,0.7245971445946174,-0.17717299746654458,0.873015873015873,0.873015873015873,0.0
0.387732833308443,0.5176617052128106,-0.12992887190436764,0.9047619047619047,0.9047619047619047,0.0
0.4301712070479752,-0.5666771790835783,0.9968483861315535,-0.015873015873015928,-0.015873015873015928,0.0
-0.6640960471968361,0.11190732072762988,-0.776003367924466,0.26984126984126977,0.26984126984126977,0.0
-0.6772431534293797,-0.7165905168338192,0.03934736340443956,-0.9682539682539683,-0.9682539682539683,0.0
0.7696125918117137,0.2752598278151971,0.4943527639965166,-0.4920634920634921,-0.4920634920634921,0.0
-0.18435925111510687,0.8196289707380598,-1.0039882218531666,0.04761904761904767,0.04761904761904767,0.0
-0.35829235479430843,0.022917715740200406,-0.38121007053450884,0.6507936507936507,0.6507936507936507,0.0
-0.020548718367240038,-0.12064951283801906,0.10010079447077902,-0.9047619047619048,-0.9047619047619048,0.0
0.29315558297444844,-0.8354830474473063,1.1286386304217548,0.1428571428571428,0.1428571428571428,0.0
0.8201218626845458,0.8275941401925967,-0.007472277508050906,1.0,1.0,0.0
-0.384396791612301,-0.7145951685657141,0.33019837695341314,-0.6825396825396826,-0.6825396825396826,0.0
0.7646551727616487,-0.8260576320512756,1.5907128048129242,0.6190476190476191,0.6190476190476191,0.0
-0.8552529155047387,-0.45708009929111076,-0.39817281621362793,0.6507936507936507,0.6507936507936507,0.0
0.09935647618828447,-0.7820452189469117,0.8814016951351962,-0.11111111111111116,-0.11111111111111116,0.0
0.24115520102595311,-0.08078788365882783,0.32194308468478094,-0.6825396825396826,-0.6825396825396826,0.0
-0.7093846732486441,0.028958042262802297,-0.7383427155114464,0.3015873015873016,0.3015873015873016,0.0
-0.6473887252849573,-0.33737409174854893,-0.31001463353640835,0.7142857142857142,0.7142857142857142,0.0
-0.14559422523065313,-0.8082711313652051,0.662676906134552,-0.33333333333333337,-0.33333333333333337,0.0
0.8392174418577271,-0.699119337151392,1.5383367790091191,0.5555555555555556,0.5555555555555556,0.0
0.1728765958218711,-0.20789211961812948,0.38076871544000057,-0.6190476190476191,-0.6190476190476191,0.0
0.7794417988803802,-0.791048788512235,1.5704905873926154,0.5555555555555556,0.5555555555555556,0.0
0.5478496481033474,0.35674150609784416,0.1911081420055032,-0.8095238095238095,-0.8095238095238095,0.0
-0.05871311720047523,-0.5273630252553385,0.4686499080548633,-0.5238095238095238,-0.5238095238095238,0.0
0.5125742086539374,-0.3562711761894507,0.8688453848433881,-0.11111111111111116,-0.11111111111111116,0.0
-0.8678937888414221,-0.19057360107942456,-0.6773201877619975,0.3650793650793651,0.3650793650793651,0.0
-0.7035408058216771,-0.15010266047553378,-0.5534381453461433,0.46031746031746024,0.46031746031746024,0.0
0.5929715067889255,-0.897010726185359,1.4899822329742847,0.4920634920634921,0.4920634920634921,0.0
0.5342707589852912,-0.6982733322023444,1.2325440911876355,0.20634920634920628,0.20634920634920628,0.0
-0.48124666446041936,0.6529762147335806,-1.1342228791939999,-0.11111111111111116,-0.11111111111111116,0.0
0.055385263078296276,-0.8977804874785654,0.9531657505568617,-0.04761904761904767,-0.04761904761904767,0.0
0.1908284772600196,0.014701240463175114,0.1761272367968445,-0.8095238095238095,-0.8095238095238095,0.0
0.6619301167968202,-0.018896388287025445,0.6808265050838457,-0.33333333333333337,-0.33333333333333337,0.0
0.18559288320970613,-0.3004305101808519,0.486023393390558,-0.5238095238095238,-0.5238095238095238,0.0
-0.15737117530737543,-0.1236113637363907,-0.03375981157098473,1.0,1.0,0.0
-0.22646872186707112,0.5050460475478519,-0.731514769414923,0.3015873015873016,0.3015873015873016,0.0
-0.1334122445276822,0.6141666711869217,-0.7475789157146039,0.26984126984126977,0.26984126984126977,0.0
0.2734758460439536,-0.43137262185254993,0.7048484678965035,-0.3015873015873016,-0.3015873015873016,0.0
0.6614831371541848,-0.31951720625808633,0.9810003434122712,-0.015873015873015928,-0.015873015873015928,0.0
-0.08298561226266044,-0.4635308645490011,0.3805452522863407,-0.6190476190476191,-0.6190476190476191,0.0
